domainID,siteID,plotID,trapID,collectDate,sampleID,taxonID,scientificName
D01,HARV,HARV_005,N,7/1/2014,HARV_005.N.20140701,CARGOR,Carabus goryi
D01,HARV,HARV_005,E,7/1/2014,HARV_005.E.20140701,MYACYA,Myas cyanescens
D01,HARV,HARV_005,E,7/1/2014,HARV_005.E.20140701,PTEPEN,Pterostichus pensylvanicus
D01,HARV,HARV_002,E,7/1/2014,HARV_002.E.20140701,PTEADO,Pterostichus adoxus
D01,HARV,HARV_002,N,7/1/2014,HARV_002.N.20140701,CARGOR,Carabus goryi
D01,HARV,HARV_002,N,7/1/2014,HARV_002.N.20140701,SPHSTE3,Sphaeroderus stenostomus
D01,HARV,HARV_002,S,7/1/2014,HARV_002.S.20140701,PTEROS,Pterostichus rostratus
D01,HARV,HARV_002,S,7/1/2014,HARV_002.S.20140701,SPHSTE3,Sphaeroderus stenostomus
D01,HARV,HARV_002,W,7/1/2014,HARV_002.W.20140701,SPHSTE3,Sphaeroderus stenostomus
D01,HARV,HARV_002,N,7/1/2014,HARV_002.N.20140701,SPHCAN1,Sphaeroderus canadensis canadensis
D01,HARV,HARV_002,N,7/1/2014,HARV_002.N.20140701,PTEPEN,Pterostichus pensylvanicus
D01,HARV,HARV_002,W,7/1/2014,HARV_002.W.20140701,TRIAUT,Trichotichnus autumnalis
D01,HARV,HARV_002,E,7/1/2014,HARV_002.E.20140701,APELUC,Apenes lucidula lucidula
D01,HARV,HARV_004,S,7/1/2014,HARV_004.S.20140701,SPHCAN1,Sphaeroderus canadensis canadensis
D01,HARV,HARV_004,N,7/1/2014,HARV_004.N.20140701,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_004,S,7/1/2014,HARV_004.S.20140701,PTEPEN,Pterostichus pensylvanicus
D01,HARV,HARV_004,E,7/1/2014,HARV_004.E.20140701,SPHSTE3,Sphaeroderus stenostomus
D01,HARV,HARV_004,N,7/1/2014,HARV_004.N.20140701,SPHSTE3,Sphaeroderus stenostomus
D01,HARV,HARV_004,S,7/1/2014,HARV_004.S.20140701,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_004,N,7/1/2014,HARV_004.N.20140701,PTEPEN,Pterostichus pensylvanicus
D01,HARV,HARV_004,N,7/1/2014,HARV_004.N.20140701,SPHCAN1,Sphaeroderus canadensis canadensis
D01,HARV,HARV_004,E,7/1/2014,HARV_004.E.20140701,PTEPEN,Pterostichus pensylvanicus
D01,HARV,HARV_001,E,7/1/2014,HARV_001.E.20140701,PTEPEN,Pterostichus pensylvanicus
D01,HARV,HARV_001,E,7/1/2014,HARV_001.E.20140701,SPHCAN,Sphaeroderus canadensis
D01,HARV,HARV_001,S,7/15/2014,HARV_001.S.20140715,SPHSTE3,Sphaeroderus stenostomus
D01,HARV,HARV_022,W,7/15/2014,HARV_022.W.20140715,CYMLIM,Cymindis limbata
D01,HARV,HARV_021,N,7/15/2014,HARV_021.N.20140715,PTEROS,Pterostichus rostratus
D01,HARV,HARV_021,S,7/15/2014,HARV_021.S.20140715,PTEADO,Pterostichus adoxus
D01,HARV,HARV_014,N,7/15/2014,HARV_014.N.20140715,CARGOR,Carabus goryi
D01,HARV,HARV_014,N,7/15/2014,HARV_014.N.20140715,PTEPEN,Pterostichus pensylvanicus
D01,HARV,HARV_014,N,7/15/2014,HARV_014.N.20140715,PTEROS,Pterostichus rostratus
D01,HARV,HARV_014,S,7/15/2014,HARV_014.S.20140715,SPHSTE3,Sphaeroderus stenostomus
D01,HARV,HARV_014,W,7/15/2014,HARV_014.W.20140715,SPHSTE3,Sphaeroderus stenostomus
D01,HARV,HARV_013,N,7/15/2014,HARV_013.N.20140715,SPHSTE3,Sphaeroderus stenostomus
D01,HARV,HARV_010,N,7/15/2014,HARV_010.N.20140715,PTEROS,Pterostichus rostratus
D01,HARV,HARV_010,S,7/15/2014,HARV_010.S.20140715,D01.2014.MorphQ,
D01,HARV,HARV_010,E,7/15/2014,HARV_010.E.20140715,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_010,N,7/15/2014,HARV_010.N.20140715,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_006,N,7/15/2014,HARV_006.N.20140715,PTEROS,Pterostichus rostratus
D01,HARV,HARV_006,E,7/15/2014,HARV_006.E.20140715,CARGOR,Carabus goryi
D01,HARV,HARV_006,E,7/15/2014,HARV_006.E.20140715,TRIAUT,Trichotichnus autumnalis
D01,HARV,HARV_006,E,7/15/2014,HARV_006.E.20140715,NOTAEN,Notiophilus aeneus
D01,HARV,HARV_005,S,7/15/2014,HARV_005.S.20140715,PTEPEN,Pterostichus pensylvanicus
D01,HARV,HARV_005,E,7/15/2014,HARV_005.E.20140715,SPHSTE3,Sphaeroderus stenostomus
D01,HARV,HARV_005,E,7/15/2014,HARV_005.E.20140715,PTEPEN,Pterostichus pensylvanicus
D01,HARV,HARV_005,S,7/15/2014,HARV_005.S.20140715,SPHSTE3,Sphaeroderus stenostomus
D01,HARV,HARV_005,E,7/15/2014,HARV_005.E.20140715,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_005,N,7/15/2014,HARV_005.N.20140715,PTEPEN,Pterostichus pensylvanicus
D01,HARV,HARV_002,E,7/15/2014,HARV_002.E.20140715,PTEPEN,Pterostichus pensylvanicus
D01,HARV,HARV_002,N,7/15/2014,HARV_002.N.20140715,SPHSTE3,Sphaeroderus stenostomus
D01,HARV,HARV_002,S,7/15/2014,HARV_002.S.20140715,SPHSTE3,Sphaeroderus stenostomus
D01,HARV,HARV_002,E,7/15/2014,HARV_002.E.20140715,CARGOR,Carabus goryi
D01,HARV,HARV_002,N,7/15/2014,HARV_002.N.20140715,PTEADO,Pterostichus adoxus
D01,HARV,HARV_002,S,7/15/2014,HARV_002.S.20140715,D01.2014.MorphP,
D01,HARV,HARV_002,N,7/15/2014,HARV_002.N.20140715,SPHCAN1,Sphaeroderus canadensis canadensis
D01,HARV,HARV_002,N,7/15/2014,HARV_002.N.20140715,TRIAUT,Trichotichnus autumnalis
D01,HARV,HARV_002,E,7/15/2014,HARV_002.E.20140715,SPHCAN1,Sphaeroderus canadensis canadensis
D01,HARV,HARV_002,E,7/15/2014,HARV_002.E.20140715,PTEADO,Pterostichus adoxus
D01,HARV,HARV_004,W,7/15/2014,HARV_004.W.20140715,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_004,E,7/15/2014,HARV_004.E.20140715,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_004,E,7/15/2014,HARV_004.E.20140715,SPHSTE3,Sphaeroderus stenostomus
D01,HARV,HARV_004,E,7/15/2014,HARV_004.E.20140715,CYMLIM,Cymindis limbata
D01,HARV,HARV_004,N,7/15/2014,HARV_004.N.20140715,SPHSTE3,Sphaeroderus stenostomus
D01,HARV,HARV_004,W,7/15/2014,HARV_004.W.20140715,PTEPEN,Pterostichus pensylvanicus
D01,HARV,HARV_004,E,7/15/2014,HARV_004.E.20140715,PTEPEN,Pterostichus pensylvanicus
D01,HARV,HARV_004,N,7/15/2014,HARV_004.N.20140715,PTEPEN,Pterostichus pensylvanicus
D01,HARV,HARV_004,E,7/15/2014,HARV_004.E.20140715,CYMCRI,Cymindis cribricollis
D01,HARV,HARV_004,N,7/29/2014,HARV_004.N.20140729,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_022,E,7/29/2014,HARV_022.E.20140729,PTEADO,Pterostichus adoxus
D01,HARV,HARV_021,N,7/29/2014,HARV_021.N.20140729,PTEADO,Pterostichus adoxus
D01,HARV,HARV_010,W,7/29/2014,HARV_010.W.20140729,SPHSTE3,Sphaeroderus stenostomus
D01,HARV,HARV_010,S,7/29/2014,HARV_010.S.20140729,SPHSTE3,Sphaeroderus stenostomus
D01,HARV,HARV_010,E,7/29/2014,HARV_010.E.20140729,SPHSTE3,Sphaeroderus stenostomus
D01,HARV,HARV_010,E,7/29/2014,HARV_010.E.20140729,PTEROS,Pterostichus rostratus
D01,HARV,HARV_010,N,7/29/2014,HARV_010.N.20140729,PTEADO,Pterostichus adoxus
D01,HARV,HARV_006,N,7/29/2014,HARV_006.N.20140729,SPHSTE3,Sphaeroderus stenostomus
D01,HARV,HARV_006,E,7/29/2014,HARV_006.E.20140729,SPHSTE3,Sphaeroderus stenostomus
D01,HARV,HARV_006,W,7/29/2014,HARV_006.W.20140729,CYMNEG,Cymindis neglecta
D01,HARV,HARV_006,E,7/29/2014,HARV_006.E.20140729,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_006,S,7/29/2014,HARV_006.S.20140729,SPHCAN1,Sphaeroderus canadensis canadensis
D01,HARV,HARV_002,E,7/29/2014,HARV_002.E.20140729,PTEADO,Pterostichus adoxus
D01,HARV,HARV_002,N,7/29/2014,HARV_002.N.20140729,PTEADO,Pterostichus adoxus
D01,HARV,HARV_002,S,7/29/2014,HARV_002.S.20140729,SPHCAN1,Sphaeroderus canadensis canadensis
D01,HARV,HARV_004,W,7/29/2014,HARV_004.W.20140729,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_001,S,8/12/2014,HARV_001.S.20140812,PTEPEN,Pterostichus pensylvanicus
D01,HARV,HARV_022,S,8/12/2014,HARV_022.S.20140812,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_021,W,8/12/2014,HARV_021.W.20140812,PTEPEN,Pterostichus pensylvanicus
D01,HARV,HARV_021,E,8/12/2014,HARV_021.E.20140812,PTEROS,Pterostichus rostratus
D01,HARV,HARV_021,S,8/12/2014,HARV_021.S.20140812,PTEADO,Pterostichus adoxus
D01,HARV,HARV_014,N,8/12/2014,HARV_014.N.20140812,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_014,N,8/12/2014,HARV_014.N.20140812,PTEROS,Pterostichus rostratus
D01,HARV,HARV_014,N,8/12/2014,HARV_014.N.20140812,CARGOR,Carabus goryi
D01,HARV,HARV_014,W,8/12/2014,HARV_014.W.20140812,CARGOR,Carabus goryi
D01,HARV,HARV_014,S,8/12/2014,HARV_014.S.20140812,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_014,S,8/12/2014,HARV_014.S.20140812,PTEADO,Pterostichus adoxus
D01,HARV,HARV_014,N,8/12/2014,HARV_014.N.20140812,PTEADO,Pterostichus adoxus
D01,HARV,HARV_014,W,8/12/2014,HARV_014.W.20140812,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_014,E,8/12/2014,HARV_014.E.20140812,PTEADO,Pterostichus adoxus
D01,HARV,HARV_014,W,8/12/2014,HARV_014.W.20140812,PTEADO,Pterostichus adoxus
D01,HARV,HARV_010,S,8/12/2014,HARV_010.S.20140812,SPHSTE3,Sphaeroderus stenostomus
D01,HARV,HARV_010,E,8/12/2014,HARV_010.E.20140812,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_010,S,8/12/2014,HARV_010.S.20140812,CARGOR,Carabus goryi
D01,HARV,HARV_010,N,8/12/2014,HARV_010.N.20140812,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_010,W,8/12/2014,HARV_010.W.20140812,PTEADO,Pterostichus adoxus
D01,HARV,HARV_010,E,8/12/2014,HARV_010.E.20140812,PTEADO,Pterostichus adoxus
D01,HARV,HARV_010,W,8/12/2014,HARV_010.W.20140812,SPHCAN1,Sphaeroderus canadensis canadensis
D01,HARV,HARV_010,S,8/12/2014,HARV_010.S.20140812,PTEADO,Pterostichus adoxus
D01,HARV,HARV_006,N,8/12/2014,HARV_006.N.20140812,CARSER,Carabus serratus
D01,HARV,HARV_006,W,8/12/2014,HARV_006.W.20140812,CARSER,Carabus serratus
D01,HARV,HARV_006,E,8/12/2014,HARV_006.E.20140812,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_006,E,8/12/2014,HARV_006.E.20140812,PTEADO,Pterostichus adoxus
D01,HARV,HARV_006,N,8/12/2014,HARV_006.N.20140812,PTEADO,Pterostichus adoxus
D01,HARV,HARV_006,S,8/12/2014,HARV_006.S.20140812,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_005,N,8/12/2014,HARV_005.N.20140812,CARGOR,Carabus goryi
D01,HARV,HARV_005,W,8/12/2014,HARV_005.W.20140812,CARGOR,Carabus goryi
D01,HARV,HARV_005,W,8/12/2014,HARV_005.W.20140812,CARSER,Carabus serratus
D01,HARV,HARV_005,S,8/12/2014,HARV_005.S.20140812,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_005,N,8/12/2014,HARV_005.N.20140812,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_005,E,8/12/2014,HARV_005.E.20140812,CARGOR,Carabus goryi
D01,HARV,HARV_005,N,8/12/2014,HARV_005.N.20140812,PTECOR1,Pterostichus coracinus
D01,HARV,HARV_005,E,8/12/2014,HARV_005.E.20140812,PTEADO,Pterostichus adoxus
D01,HARV,HARV_005,N,8/12/2014,HARV_005.N.20140812,SPHCAN1,Sphaeroderus canadensis canadensis
D01,HARV,HARV_005,E,8/12/2014,HARV_005.E.20140812,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_005,N,8/12/2014,HARV_005.N.20140812,PTEPEN,Pterostichus pensylvanicus
D01,HARV,HARV_002,N,8/12/2014,HARV_002.N.20140812,PTEADO,Pterostichus adoxus
D01,HARV,HARV_002,N,8/12/2014,HARV_002.N.20140812,CARGOR,Carabus goryi
D01,HARV,HARV_002,N,8/12/2014,HARV_002.N.20140812,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_002,S,8/12/2014,HARV_002.S.20140812,PTEADO,Pterostichus adoxus
D01,HARV,HARV_002,E,8/12/2014,HARV_002.E.20140812,PTEADO,Pterostichus adoxus
D01,HARV,HARV_002,W,8/12/2014,HARV_002.W.20140812,CARSER,Carabus serratus
D01,HARV,HARV_004,N,8/12/2014,HARV_004.N.20140812,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_004,S,8/12/2014,HARV_004.S.20140812,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_004,W,8/12/2014,HARV_004.W.20140812,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_001,N,8/12/2014,HARV_001.N.20140812,SPHSTE3,Sphaeroderus stenostomus
D01,HARV,HARV_001,S,8/12/2014,HARV_001.S.20140812,PTEADO,Pterostichus adoxus
D01,HARV,HARV_001,S,8/12/2014,HARV_001.S.20140812,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_001,E,8/26/2014,HARV_001.E.20140826,PTEPEN,Pterostichus pensylvanicus
D01,HARV,HARV_022,E,8/26/2014,HARV_022.E.20140826,PTEADO,Pterostichus adoxus
D01,HARV,HARV_022,W,8/26/2014,HARV_022.W.20140826,PTEADO,Pterostichus adoxus
D01,HARV,HARV_021,E,8/26/2014,HARV_021.E.20140826,PTEADO,Pterostichus adoxus
D01,HARV,HARV_021,S,8/26/2014,HARV_021.S.20140826,PTEADO,Pterostichus adoxus
D01,HARV,HARV_021,N,8/26/2014,HARV_021.N.20140826,PTEADO,Pterostichus adoxus
D01,HARV,HARV_021,W,8/26/2014,HARV_021.W.20140826,PTEROS,Pterostichus rostratus
D01,HARV,HARV_021,W,8/26/2014,HARV_021.W.20140826,PTEADO,Pterostichus adoxus
D01,HARV,HARV_014,W,8/26/2014,HARV_014.W.20140826,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_014,N,8/26/2014,HARV_014.N.20140826,PTEADO,Pterostichus adoxus
D01,HARV,HARV_014,N,8/26/2014,HARV_014.N.20140826,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_014,W,8/26/2014,HARV_014.W.20140826,CARGOR,Carabus goryi
D01,HARV,HARV_014,W,8/26/2014,HARV_014.W.20140826,PTEADO,Pterostichus adoxus
D01,HARV,HARV_014,N,8/26/2014,HARV_014.N.20140826,PTEPEN,Pterostichus pensylvanicus
D01,HARV,HARV_014,E,8/26/2014,HARV_014.E.20140826,PTEADO,Pterostichus adoxus
D01,HARV,HARV_013,W,8/26/2014,HARV_013.W.20140826,PTEPEN,Pterostichus pensylvanicus
D01,HARV,HARV_010,E,8/26/2014,HARV_010.E.20140826,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_010,E,8/26/2014,HARV_010.E.20140826,PTEADO,Pterostichus adoxus
D01,HARV,HARV_010,N,8/26/2014,HARV_010.N.20140826,PTEADO,Pterostichus adoxus
D01,HARV,HARV_010,W,8/26/2014,HARV_010.W.20140826,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_010,S,8/26/2014,HARV_010.S.20140826,SPHSTE3,Sphaeroderus stenostomus
D01,HARV,HARV_006,E,8/26/2014,HARV_006.E.20140826,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_006,S,8/26/2014,HARV_006.S.20140826,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_006,W,8/26/2014,HARV_006.W.20140826,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_005,N,8/26/2014,HARV_005.N.20140826,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_005,E,8/26/2014,HARV_005.E.20140826,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_005,N,8/26/2014,HARV_005.N.20140826,PTECOR1,Pterostichus coracinus
D01,HARV,HARV_005,E,8/26/2014,HARV_005.E.20140826,CARGOR,Carabus goryi
D01,HARV,HARV_005,E,8/26/2014,HARV_005.E.20140826,PTEPEN,Pterostichus pensylvanicus
D01,HARV,HARV_005,W,8/26/2014,HARV_005.W.20140826,PTEPEN,Pterostichus pensylvanicus
D01,HARV,HARV_005,W,8/26/2014,HARV_005.W.20140826,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_002,S,8/26/2014,HARV_002.S.20140826,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_002,N,8/26/2014,HARV_002.N.20140826,PTEADO,Pterostichus adoxus
D01,HARV,HARV_002,S,8/26/2014,HARV_002.S.20140826,PTEADO,Pterostichus adoxus
D01,HARV,HARV_002,E,8/26/2014,HARV_002.E.20140826,PTEADO,Pterostichus adoxus
D01,HARV,HARV_002,N,8/26/2014,HARV_002.N.20140826,CARGOR,Carabus goryi
D01,HARV,HARV_004,E,8/26/2014,HARV_004.E.20140826,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_004,N,8/26/2014,HARV_004.N.20140826,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_004,S,8/26/2014,HARV_004.S.20140826,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_004,N,8/26/2014,HARV_004.N.20140826,PTEPEN,Pterostichus pensylvanicus
D01,HARV,HARV_004,W,8/26/2014,HARV_004.W.20140826,PTEPEN,Pterostichus pensylvanicus
D01,HARV,HARV_004,N,8/26/2014,HARV_004.N.20140826,SPHSTE3,Sphaeroderus stenostomus
D01,HARV,HARV_004,E,8/26/2014,HARV_004.E.20140826,PTEPEN,Pterostichus pensylvanicus
D01,HARV,HARV_004,W,8/26/2014,HARV_004.W.20140826,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_001,S,8/26/2014,HARV_001.S.20140826,PTEPEN,Pterostichus pensylvanicus
D01,HARV,HARV_001,S,8/26/2014,HARV_001.S.20140826,SPHSTE3,Sphaeroderus stenostomus
D01,HARV,HARV_001,E,8/26/2014,HARV_001.E.20140826,PTEADO,Pterostichus adoxus
D01,HARV,HARV_001,S,9/9/2014,HARV_001.S.20140909,SPHSTE3,Sphaeroderus stenostomus
D01,HARV,HARV_001,N,9/9/2014,HARV_001.N.20140909,SPHSTE3,Sphaeroderus stenostomus
D01,HARV,HARV_001,E,9/9/2014,HARV_001.E.20140909,SPHSTE3,Sphaeroderus stenostomus
D01,HARV,HARV_001,E,9/9/2014,HARV_001.E.20140909,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_001,S,9/9/2014,HARV_001.S.20140909,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_004,N,9/9/2014,HARV_004.N.20140909,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_004,W,9/9/2014,HARV_004.W.20140909,PTEPEN,Pterostichus pensylvanicus
D01,HARV,HARV_004,N,9/9/2014,HARV_004.N.20140909,PTEPEN,Pterostichus pensylvanicus
D01,HARV,HARV_002,N,9/9/2014,HARV_002.N.20140909,PTEROS,Pterostichus rostratus
D01,HARV,HARV_002,W,9/9/2014,HARV_002.W.20140909,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_002,E,9/9/2014,HARV_002.E.20140909,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_002,N,9/9/2014,HARV_002.N.20140909,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_002,E,9/9/2014,HARV_002.E.20140909,PTEADO,Pterostichus adoxus
D01,HARV,HARV_005,W,9/9/2014,HARV_005.W.20140909,PTEADO,Pterostichus adoxus
D01,HARV,HARV_005,W,9/9/2014,HARV_005.W.20140909,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_005,E,9/9/2014,HARV_005.E.20140909,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_006,E,9/9/2014,HARV_006.E.20140909,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_006,W,9/9/2014,HARV_006.W.20140909,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_006,S,9/9/2014,HARV_006.S.20140909,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_010,E,9/9/2014,HARV_010.E.20140909,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_010,N,9/9/2014,HARV_010.N.20140909,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_010,N,9/9/2014,HARV_010.N.20140909,PTEADO,Pterostichus adoxus
D01,HARV,HARV_010,W,9/9/2014,HARV_010.W.20140909,PTEADO,Pterostichus adoxus
D01,HARV,HARV_013,E,9/9/2014,HARV_013.E.20140909,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_013,N,9/9/2014,HARV_013.N.20140909,PTEPEN,Pterostichus pensylvanicus
D01,HARV,HARV_014,N,9/9/2014,HARV_014.N.20140909,SPHSTE3,Sphaeroderus stenostomus
D01,HARV,HARV_014,W,9/9/2014,HARV_014.W.20140909,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_014,N,9/9/2014,HARV_014.N.20140909,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_014,N,9/9/2014,HARV_014.N.20140909,D01.2014.MorphM,
D01,HARV,HARV_014,E,9/9/2014,HARV_014.E.20140909,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_021,S,9/9/2014,HARV_021.S.20140909,PTEADO,Pterostichus adoxus
D01,HARV,HARV_021,N,9/9/2014,HARV_021.N.20140909,PTEADO,Pterostichus adoxus
D01,HARV,HARV_021,N,9/9/2014,HARV_021.N.20140909,PTEMUT2,Pterostichus mutus
D01,HARV,HARV_022,S,9/9/2014,HARV_022.S.20140909,SYNIMP,Synuchus impunctatus
D01,HARV,HARV_022,S,9/9/2014,HARV_022.S.20140909,PTEROS,Pterostichus rostratus
D01,HARV,HARV_022,S,9/9/2014,HARV_022.S.20140909,PTEADO,Pterostichus adoxus
D08,TALL,TALL_013,W,6/4/2014,TALL_013.W.20140604,D08.2014.MorphL,NA
D08,TALL,TALL_009,N,6/4/2014,TALL_009.N.20140604,D08.2014.MorphI,NA
D08,TALL,TALL_009,W,6/4/2014,TALL_009.W.20140604,D08.2014.MorphI,NA
D08,TALL,TALL_009,W,6/4/2014,TALL_009.W.20140604,D08.2014.MorphK,NA
D08,TALL,TALL_009,N,6/4/2014,TALL_009.N.20140604,D08.2014.MorphH,NA
D08,TALL,TALL_009,N,6/4/2014,TALL_009.N.20140604,D08.2014.MorphE,NA
D08,TALL,TALL_007,N,6/4/2014,TALL_007.N.20140604,D08.2014.MorphH,NA
D08,TALL,TALL_005,W,6/4/2014,TALL_005.W.20140604,D08.2014.MorphH,NA
D08,TALL,TALL_005,S,6/4/2014,TALL_005.S.20140604,D08.2014.MorphK,NA
D08,TALL,TALL_004,S,6/4/2014,TALL_004.S.20140604,D08.2014.MorphG,NA
D08,TALL,TALL_004,W,6/4/2014,TALL_004.W.20140604,D08.2014.MorphH,NA
D08,TALL,TALL_002,W,6/4/2014,TALL_002.W.20140604,D08.2014.MorphE,NA
D08,TALL,TALL_001,N,6/4/2014,TALL_001.N.20140604,D08.2014.MorphK,NA
D08,TALL,TALL_001,S,6/4/2014,TALL_001.S.20140604,D08.2014.MorphC,NA
D03,DSNY,DSNY_003,S,4/16/2014,DSNY_003.S.20140416,CYCFAB,Cyclotrachelus faber
D03,DSNY,DSNY_021,E,4/16/2014,DSNY_021.E.20140416,CLISP4,Clivina sp.
D03,DSNY,DSNY_016,S,4/16/2014,DSNY_016.S.20140416,CLISP4,Clivina sp.
D03,DSNY,DSNY_016,E,4/16/2014,DSNY_016.E.20140416,CLISP4,Clivina sp.
D03,DSNY,DSNY_009,S,4/16/2014,DSNY_009.S.20140416,CLISP4,Clivina sp.
D03,DSNY,DSNY_009,W,4/16/2014,DSNY_009.W.20140416,CYCFAB,Cyclotrachelus faber
D03,DSNY,DSNY_001,S,5/1/2014,DSNY_001.S.20140501,SCAOCA,Scarites ocalensis
D03,DSNY,DSNY_021,E,5/1/2014,DSNY_021.E.20140501,CLISP4,Clivina sp.
D03,DSNY,DSNY_009,N,5/1/2014,DSNY_009.N.20140501,CYCFAB,Cyclotrachelus faber
D03,DSNY,DSNY_009,W,5/1/2014,DSNY_009.W.20140501,SELELL,Selenophorus ellipticus
D03,DSNY,DSNY_009,S,5/1/2014,DSNY_009.S.20140501,CYCFAB,Cyclotrachelus faber
D03,DSNY,DSNY_003,N,5/1/2014,DSNY_003.N.20140501,SCAOCA,Scarites ocalensis
D03,DSNY,DSNY_003,S,5/1/2014,DSNY_003.S.20140501,CYCFAB,Cyclotrachelus faber
D03,DSNY,DSNY_001,S,5/14/2014,DSNY_001.S.20140514,SELELL,Selenophorus ellipticus
D03,DSNY,DSNY_021,S,5/14/2014,DSNY_021.S.20140514,ELASP7,Elaphropus sp.
D03,DSNY,DSNY_016,W,5/14/2014,DSNY_016.W.20140514,CLISP4,Clivina sp.
D03,DSNY,DSNY_016,N,5/14/2014,DSNY_016.N.20140514,AMBIRI,Amblygnathus iripennis
D03,DSNY,DSNY_016,N,5/14/2014,DSNY_016.N.20140514,TETLAE,Tetragonoderus laevigatus
D03,DSNY,DSNY_016,E,5/14/2014,DSNY_016.E.20140514,CLISP4,Clivina sp.
D03,DSNY,DSNY_016,W,5/14/2014,DSNY_016.W.20140514,LOXCRE,Loxandrus crenatus
D03,DSNY,DSNY_016,S,5/14/2014,DSNY_016.S.20140514,CYCFAB,Cyclotrachelus faber
D03,DSNY,DSNY_009,N,5/14/2014,DSNY_009.N.20140514,ANIHAP,Anisodactylus haplomus
D03,DSNY,DSNY_009,N,5/14/2014,DSNY_009.N.20140514,CLISP4,Clivina sp.
D03,DSNY,DSNY_009,N,5/14/2014,DSNY_009.N.20140514,CYCFAB,Cyclotrachelus faber
D03,DSNY,DSNY_007,N,5/14/2014,DSNY_007.N.20140514,ANIHAP,Anisodactylus haplomus
D03,DSNY,DSNY_006,N,5/14/2014,DSNY_006.N.20140514,ELASP7,Elaphropus sp.
D03,DSNY,DSNY_006,N,5/14/2014,DSNY_006.N.20140514,SCAOCA,Scarites ocalensis
D03,DSNY,DSNY_003,S,5/14/2014,DSNY_003.S.20140514,ANIHAP,Anisodactylus haplomus
D03,DSNY,DSNY_004,S,5/14/2014,DSNY_004.S.20140514,SCAOCA,Scarites ocalensis
D03,DSNY,DSNY_001,N,5/14/2014,DSNY_001.N.20140514,SELFOS,Selenophorus fossulatus
D03,DSNY,DSNY_001,S,5/14/2014,DSNY_001.S.20140514,SELFOS,Selenophorus fossulatus
D03,DSNY,DSNY_001,W,5/14/2014,DSNY_001.W.20140514,SELELL,Selenophorus ellipticus
D03,DSNY,DSNY_004,S,5/29/2014,DSNY_004.S.20140529,ANIHAP,Anisodactylus haplomus
