uid,domainID,siteID,plotID,trapID,collectDate,processingDate,identifiedDate,sampleID,individualID,specimenSource,taxonID,scientificName,taxonRank,identificationQualifier,scientificNameAuthorship,morphospeciesID,identificationReferences,identifiedBy,recordedBy,remarks,duplicateIndividualIDQF
05EC05C131F0415FB122F37DB98B6DE7,D01,BART,BART_031,W,9/4/2014,9/5/2014,10/9/2014,BART_031.W.20140904.oc,NEON.BET.D01.001473,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0
42C69011CF0A4AAFA94629EF5D6303CD,D01,BART,BART_031,E,9/4/2014,9/5/2014,10/7/2014,BART_031.E.20140904.oc,NEON.BET.D01.000784,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,,0
AD3812FD74FB474088B40C022DA789F2,D01,BART,BART_031,E,9/4/2014,9/5/2014,10/3/2014,BART_031.E.20140904.oc,NEON.BET.D01.000785,vial of pooled individuals,PTEROS,Pterostichus rostratus,species,,Newman,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,,0
442ABB6179CE49F89415BEA782B9DF3C,D01,BART,BART_031,W,9/4/2014,9/5/2014,10/9/2014,BART_031.W.20140904.oc,NEON.BET.D01.001468,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,2
6BD60A3EF0BD4EE9BEB9CEDBBD2DDEB9,D01,BART,BART_068,E,9/4/2014,9/5/2014,10/9/2014,BART_068.E.20140904.oc,NEON.BET.D01.001326,vial of pooled individuals,CYMCRI,Cymindis cribricollis,species,,Dejean,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0
84D5953DFC4D4933985574476C8E9C4C,D01,BART,BART_068,N,9/4/2014,9/5/2014,10/14/2014,BART_068.N.20140904.oc,NEON.BET.D01.001523,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0
91069CD424BB4D21B15FE7E1B96FECB6,D01,BART,BART_068,S,9/4/2014,9/5/2014,10/8/2014,BART_068.S.20140904.oc,NEON.BET.D01.001047,vial of pooled individuals,PTEPEN,Pterostichus pensylvanicus,species,,LeConte,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,,0
D294B33D9CFC439AA5A7C5B301EDC0E1,D01,BART,BART_068,S,9/4/2014,9/5/2014,10/9/2014,BART_068.S.20140904.oc,NEON.BET.D01.001383,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0
73ADF5D0635C4085B2F421B422B97B70,D01,BART,BART_068,S,9/4/2014,9/5/2014,10/8/2014,BART_068.S.20140904.oc,NEON.BET.D01.001176,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0
37A4973A08DE4170AD181418990048FB,D01,BART,BART_068,E,9/4/2014,9/5/2014,10/9/2014,BART_068.E.20140904.oc,NEON.BET.D01.001267,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0
524513CF21524F60A0A5882620298645,D01,BART,BART_068,E,9/4/2014,9/5/2014,10/7/2014,BART_068.E.20140904.oc,NEON.BET.D01.000836,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,,0
4A08900DBC514E4D97D8F3EAFE74F8B3,D01,BART,BART_068,E,9/4/2014,9/5/2014,10/9/2014,BART_068.E.20140904.oc,NEON.BET.D01.001287,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0
989188DF390F4B48A78790EC612C94AD,D01,BART,BART_068,N,9/4/2014,9/5/2014,10/14/2014,BART_068.N.20140904.oc,NEON.BET.D01.001533,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0
7053A816206E4294A15C7DE0AA9078C8,D01,BART,BART_068,S,9/4/2014,9/5/2014,10/7/2014,BART_068.S.20140904.oc,NEON.BET.D01.000724,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,,0
FAA8B5A215E64FB0A096884964FB9595,D01,BART,BART_068,E,9/4/2014,9/5/2014,10/9/2014,BART_068.E.20140904.oc,NEON.BET.D01.001251,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0
199C1901BC214DC4833F45C21902E027,D01,BART,BART_068,W,9/4/2014,9/5/2014,10/9/2014,BART_068.W.20140904.oc,NEON.BET.D01.001350,vial of pooled individuals,CALING,Calathus ingratus,species,,Dejean,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0
F34E6938ABA44C42BC13C902E83CFB62,D01,BART,BART_068,E,9/4/2014,9/5/2014,10/7/2014,BART_068.E.20140904.oc,NEON.BET.D01.000852,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,,0
A02FD363745647998FA335B99890CA6C,D01,BART,BART_068,S,9/4/2014,9/5/2014,10/7/2014,BART_068.S.20140904.oc,NEON.BET.D01.000970,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,,0
3049A2DAE29D4ABDBD119EC9650A19CE,D01,BART,BART_068,E,9/4/2014,9/5/2014,10/9/2014,BART_068.E.20140904.oc,NEON.BET.D01.001305,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0
DACF26D7C83045658BAE26A357ACC924,D01,BART,BART_068,S,9/4/2014,9/5/2014,10/3/2014,BART_068.S.20140904.oc,NEON.BET.D01.000794,vial of pooled individuals,PTEROS,Pterostichus rostratus,species,,Newman,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,,0
448BA3CC4DCE4DE28F1D7F803D36C6B1,D01,BART,BART_066,N,9/4/2014,9/5/2014,10/8/2014,BART_066.N.20140904.oc,NEON.BET.D01.001068,vial of pooled individuals,PTEPEN,Pterostichus pensylvanicus,species,,LeConte,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,,0
96B2FB268B0F4BFE922597C99ED6DD2D,D01,BART,BART_066,N,9/4/2014,9/5/2014,10/7/2014,BART_066.N.20140904.oc,NEON.BET.D01.000950,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,,0
648B2B46D0534054A295DF81A9F4634F,D01,BART,BART_066,E,9/4/2014,9/5/2014,10/9/2014,BART_066.E.20140904.oc,NEON.BET.D01.001265,vial of pooled individuals,CYMCRI,Cymindis cribricollis,species,,Dejean,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0
D4024D7D5C25484FB405F3C8595EBA44,D01,BART,BART_066,E,9/4/2014,9/5/2014,10/9/2014,BART_066.E.20140904.oc,NEON.BET.D01.001240,vial of pooled individuals,CYMCRI,Cymindis cribricollis,species,,Dejean,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0
26346494C4254258B880F3D88C8D1D51,D01,BART,BART_066,E,9/4/2014,9/5/2014,10/9/2014,BART_066.E.20140904.oc,NEON.BET.D01.001255,vial of pooled individuals,CYMCRI,Cymindis cribricollis,species,,Dejean,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0
62DC021E60B648719F25A2E4F0738492,D01,BART,BART_066,W,9/4/2014,9/5/2014,10/9/2014,BART_066.W.20140904.oc,NEON.BET.D01.001465,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0
C0C508313D6F4805918FFA57AF3F59CD,D01,BART,BART_066,N,9/4/2014,9/5/2014,9/30/2014,BART_066.N.20140904.oc,NEON.BET.D01.000605,vial of pooled individuals,SPHSTE3,Sphaeroderus stenostomus,species,,Weber,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,,0
2FF3C60B318B4D49B130F8046E04BC81,D01,BART,BART_066,N,9/4/2014,9/5/2014,9/30/2014,BART_066.N.20140904.oc,NEON.BET.D01.000604,vial of pooled individuals,SPHSTE3,Sphaeroderus stenostomus,species,,Weber,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,,0
EF34BC1CA86946D49B9AB69777C5C701,D01,BART,BART_066,S,9/4/2014,9/5/2014,10/14/2014,BART_066.S.20140904.oc,NEON.BET.D01.001526,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0
08196978427B46DE8CB6C9CB657E4E9B,D01,BART,BART_066,E,9/4/2014,9/5/2014,10/1/2014,BART_066.E.20140904.oc,NEON.BET.D01.000618,vial of pooled individuals,SPHSTE3,Sphaeroderus stenostomus,species,,Weber,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,,0
9FAB7300CD1D4A11B57AEC245037EC9C,D01,BART,BART_066,E,9/4/2014,9/5/2014,10/1/2014,BART_066.E.20140904.oc,NEON.BET.D01.000617,vial of pooled individuals,SPHSTE3,Sphaeroderus stenostomus,species,,Weber,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,,0
38BBB05D9F644080A203CB24ACE050AD,D01,BART,BART_028,E,9/4/2014,9/5/2014,10/3/2014,BART_028.E.20140904.oc,NEON.BET.D01.000868,vial of pooled individuals,PTEROS,Pterostichus rostratus,species,,Newman,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,,0
9FF28539291A40608F1B3BD12EC9B1E6,D01,BART,BART_028,N,9/4/2014,9/5/2014,10/7/2014,BART_028.N.20140904.oc,NEON.BET.D01.000722,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,,0
8740608EB6A142F183F08D2BE26D3AB6,D01,BART,BART_028,S,9/4/2014,9/5/2014,10/7/2014,BART_028.S.20140904.oc,NEON.BET.D01.000759,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,,0
F837772FAFCC402EA5225BF68465A00E,D01,BART,BART_028,W,9/4/2014,9/5/2014,10/14/2014,BART_028.W.20140904.oc,NEON.BET.D01.001573,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0
1975712E7F494885839AC885ECFFFE6E,D01,BART,BART_028,S,9/4/2014,9/5/2014,10/7/2014,BART_028.S.20140904.oc,NEON.BET.D01.000777,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,,0
84EB729511134E3FB002CE6C9A9445AD,D01,BART,BART_028,W,9/4/2014,9/5/2014,10/7/2014,BART_028.W.20140904.oc,NEON.BET.D01.000964,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,,0
3D1822110DEA4179A94C4BE43D007870,D01,BART,BART_028,N,9/4/2014,9/5/2014,10/7/2014,BART_028.N.20140904.oc,NEON.BET.D01.000985,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,,0
52A52E59818C4EE7BB088D3D5BCE5775,D01,BART,BART_028,W,9/4/2014,9/5/2014,10/7/2014,BART_028.W.20140904.oc,NEON.BET.D01.000791,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,,0
1EFA2FE37BEB4112826AB4A99EE04A41,D01,BART,BART_028,S,9/4/2014,9/5/2014,10/8/2014,BART_028.S.20140904.oc,NEON.BET.D01.001013,vial of pooled individuals,PTEPEN,Pterostichus pensylvanicus,species,,LeConte,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,,0
EA7410D2BDC648428FCFB3F060A0B655,D01,BART,BART_028,S,9/4/2014,9/5/2014,10/1/2014,BART_028.S.20140904.oc,NEON.BET.D01.000622,vial of pooled individuals,SPHSTE3,Sphaeroderus stenostomus,species,,Weber,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,,0
BAD5E0AE8E854F2289374566CD53CF5E,D01,BART,BART_028,W,9/4/2014,9/5/2014,10/14/2014,BART_028.W.20140904.oc,NEON.BET.D01.001518,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0
95FEC4F642034471B435FE7059D0C4BF,D01,BART,BART_028,E,9/4/2014,9/5/2014,10/14/2014,BART_028.E.20140904.oc,NEON.BET.D01.001521,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0
6A62DB24D18E4FB7A2D72DEA7BB05C52,D01,BART,BART_028,E,9/4/2014,9/5/2014,10/8/2014,BART_028.E.20140904.oc,NEON.BET.D01.001119,vial of pooled individuals,PTECOR1,Pterostichus coracinus,species,,Newman,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,,0
94C91DDFE6834D9D9A87DAB4103909D3,D01,BART,BART_028,W,9/4/2014,9/5/2014,10/7/2014,BART_028.W.20140904.oc,NEON.BET.D01.000956,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,,0
DFF6475D576142AB9B29D718C771D484,D01,BART,BART_028,S,9/4/2014,9/5/2014,10/8/2014,BART_028.S.20140904.oc,NEON.BET.D01.001166,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0
5C90DD85FBF54B87BED9F609144A45C5,D01,BART,BART_028,S,9/4/2014,9/5/2014,10/8/2014,BART_028.S.20140904.oc,NEON.BET.D01.001167,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0
C6F7E16A3C8B405598642538F12B8DE4,D01,BART,BART_028,S,9/4/2014,9/5/2014,10/8/2014,BART_028.S.20140904.oc,NEON.BET.D01.001152,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0
885E71FF4F9348FF811DF359CFEC21CA,D01,BART,BART_028,S,9/4/2014,9/5/2014,10/8/2014,BART_028.S.20140904.oc,NEON.BET.D01.001148,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0
B2D44869693246E798277040C5267B6B,D01,BART,BART_028,S,9/4/2014,9/5/2014,10/8/2014,BART_028.S.20140904.oc,NEON.BET.D01.001141,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0
B6444E1D777D4ACD8D50F3C8A0B78220,D01,BART,BART_028,E,9/4/2014,9/5/2014,9/29/2014,BART_028.E.20140904.oc,NEON.BET.D01.000469,vial of pooled individuals,SPHCAN1,Sphaeroderus canadensis canadensis,subspecies,,Chaudoir,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,,0
6EE2E5E71BD8451DA67B122A7B517450,D01,BART,BART_025,N,9/4/2014,9/5/2014,10/7/2014,BART_025.N.20140904.oc,NEON.BET.D01.000824,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,,0
9F762876955D407F94D7DF8305AB8120,D01,BART,BART_025,N,9/4/2014,9/5/2014,10/9/2014,BART_025.N.20140904.oc,NEON.BET.D01.001256,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0
